Age,Height,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won,class
20,183,4.0,61.5,0.0,0.0,0.0,0.0,0.0,84.0,1.5,Defender
20,185,11.0,55.7272727272727,0.0,0.0909090909090909,0.0,0.0,0.5,85.8,0.6,Defender
23,176,14.0,23.2857142857143,0.0714285714285714,0.0,0.142857142857143,0.0,0.3,61.8,1.7,Forward
26,180,45.0,61.3333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.0,1.1,73.3,0.6,Midfielder
29,176,175.0,69.3142857142857,0.0685714285714285,0.12,0.0971428571428571,0.0057142857142857,1.0,79.6,1.1,Midfielder
32,191,92.0,30.6630434782609,0.141304347826087,0.0326086956521739,0.0869565217391304,0.0,1.0,58.3,1.8,Forward
24,183,75.0,47.24,0.0666666666666666,0.0266666666666666,0.08,0.0,1.1,78.8,0.5,Midfielder
21,183,12.0,77.6666666666667,0.333333333333333,0.0,0.166666666666667,0.0,1.8,73.3,1.2,Forward
23,180,17.0,47.1176470588235,0.0,0.0,0.117647058823529,0.0,0.8,80.2,0.4,Midfielder
26,189,57.0,73.8771929824561,0.140350877192982,0.0175438596491228,0.157894736842105,0.0,0.9,82.4,3.1,Defender
20,179,12.0,35.75,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5,81.4,0.4,Midfielder
23,185,23.0,21.9130434782609,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.5,66.7,0.3,Forward
22,189,44.0,72.2272727272727,0.0,0.0,0.181818181818182,0.0,0.1,89.8,0.7,Defender
21,179,10.0,24.1,0.0,0.0,0.2,0.0,0.7,78.7,0.3,Forward
21,186,21.0,19.6190476190476,0.0,0.0,0.142857142857143,0.0,0.2,82.5,0.3,Defender
19,180,9.0,10.4444444444444,0.0,0.0,0.0,0.0,0.2,69.2,0.4,Forward
19,188,8.0,17.625,0.0,0.0,0.0,0.0,0.0,80.3,0.6,Defender
19,182,1.0,4.0,0.0,0.0,0.0,0.0,0.0,42.9,1.0,Defender
22,174,52.0,45.2307692307692,0.0961538461538461,0.0769230769230769,0.115384615384615,0.0,0.9,77.3,0.3,Midfielder
32,183,105.0,80.6476190476191,0.0476190476190476,0.0095238095238095,0.142857142857143,0.019047619047619,0.5,85.2,1.9,Defender
25,185,79.0,89.9113924050633,0.0,0.0,0.139240506329114,0.0126582278481012,0.0,67.9,0.2,Goalkeeper
24,174,74.0,67.2297297297297,0.027027027027027,0.054054054054054,0.148648648648649,0.0135135135135135,0.6,84.0,0.3,Midfielder
33,183,145.0,63.1793103448276,0.0620689655172413,0.0344827586206896,0.2,0.0275862068965517,1.0,81.8,1.5,Midfielder
30,181,45.0,55.1111111111111,0.2,0.111111111111111,0.133333333333333,0.0444444444444444,2.0,71.0,0.5,Forward
19,182,21.0,26.8571428571429,0.0,0.0,0.142857142857143,0.0,0.1,80.4,0.8,Midfielder
31,178,149.0,70.4362416107383,0.161073825503356,0.100671140939597,0.161073825503356,0.0067114093959731,1.3,69.5,0.5,Midfielder
21,184,45.0,71.3333333333333,0.0444444444444444,0.0222222222222222,0.133333333333333,0.0222222222222222,0.3,86.2,1.9,Defender
30,190,37.0,78.8108108108108,0.0,0.0,0.135135135135135,0.0,0.0,60.9,0.3,Goalkeeper
32,185,216.0,51.1851851851852,0.199074074074074,0.0416666666666666,0.111111111111111,0.0,1.4,75.6,0.9,Forward
30,186,58.0,57.6206896551724,0.0862068965517241,0.0,0.120689655172414,0.0172413793103448,0.9,80.8,1.3,Midfielder
21,178,17.0,42.7058823529412,0.0588235294117647,0.0,0.235294117647059,0.0,0.7,78.0,0.5,Midfielder
25,169,79.0,47.8607594936709,0.0,0.0,0.265822784810127,0.0253164556962025,0.2,85.7,0.5,Midfielder
33,183,113.0,81.6194690265487,0.0176991150442477,0.0,0.123893805309735,0.0088495575221238,0.4,85.6,1.2,Defender
20,186,23.0,9.04347826086957,0.0,0.0869565217391304,0.0,0.0,0.2,74.6,0.4,Forward
22,178,17.0,20.7647058823529,0.0,0.0,0.176470588235294,0.0,0.2,56.6,0.3,Midfielder
27,174,115.0,67.104347826087,0.0260869565217391,0.0608695652173913,0.165217391304348,0.017391304347826,0.4,78.1,0.9,Defender
30,191,98.0,81.734693877551,0.0612244897959183,0.0204081632653061,0.244897959183673,0.0306122448979591,0.6,82.6,2.6,Defender
27,186,11.0,70.7272727272727,0.454545454545455,0.0909090909090909,0.0,0.0,2.0,64.7,2.3,Forward
26,181,100.0,74.53,0.07,0.09,0.09,0.03,0.9,81.0,0.6,Midfielder
34,191,188.0,79.3723404255319,0.0212765957446808,0.0159574468085106,0.117021276595745,0.0106382978723404,0.3,84.8,1.5,Defender
21,176,10.0,74.4,0.1,0.0,0.0,0.1,1.4,87.5,0.9,Midfielder
28,186,70.0,89.6142857142857,0.0,0.0,0.0,0.0,0.0,55.7,0.2,Goalkeeper
21,193,10.0,90.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,Goalkeeper
22,168,61.0,77.1967213114754,0.0163934426229508,0.0163934426229508,0.131147540983607,0.0163934426229508,0.5,86.0,1.0,Midfielder
22,173,46.0,52.4130434782609,0.173913043478261,0.108695652173913,0.0869565217391304,0.0,0.9,76.7,0.4,Midfielder
23,173,50.0,48.48,0.16,0.08,0.06,0.0,1.3,76.5,0.4,Midfielder
27,190,58.0,73.9137931034483,0.0172413793103448,0.0517241379310344,0.155172413793103,0.0,0.5,84.1,1.6,Defender
20,170,11.0,43.7272727272727,0.272727272727273,0.0,0.0,0.0,0.5,71.7,0.9,Midfielder
20,173,12.0,56.8333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,1.1,71.1,0.3,Midfielder
38,177,343.0,73.7813411078717,0.166180758017493,0.12536443148688,0.102040816326531,0.0029154518950437,1.3,85.4,1.0,Midfielder
19,180,6.0,12.3333333333333,0.0,0.0,0.0,0.0,0.7,70.0,0.3,Forward
26,175,4.0,61.0,0.0,0.0,0.25,0.0,1.8,73.2,0.3,Forward
24,175,5.0,21.8,0.0,0.0,0.0,0.0,0.0,66.3,0.6,Defender
21,188,4.0,7.25,0.0,0.0,0.0,0.0,0.0,80.0,0.5,Midfielder
24,167,24.0,51.75,0.25,0.25,0.125,0.0,1.3,78.9,0.5,Midfielder
27,179,14.0,80.3571428571429,0.0,0.0,0.214285714285714,0.0,0.6,77.7,1.5,Defender
22,186,42.0,36.3571428571429,0.0714285714285714,0.119047619047619,0.0476190476190476,0.0238095238095238,0.7,80.2,0.2,Midfielder
33,189,259.0,89.8687258687259,0.0,0.0,0.0347490347490347,0.0,0.0,68.7,0.2,Goalkeeper
20,186,41.0,57.6829268292683,0.24390243902439,0.073170731707317,0.121951219512195,0.0,1.5,73.9,0.4,Midfielder
24,190,142.0,70.3591549295775,0.126760563380282,0.154929577464789,0.0704225352112676,0.0,1.4,79.0,0.8,Midfielder
18,180,3.0,29.0,0.333333333333333,0.333333333333333,0.0,0.0,1.3,90.6,0.0,Midfielder
24,186,76.0,74.5,0.0,0.131578947368421,0.118421052631579,0.0131578947368421,0.5,74.8,1.7,Midfielder
20,187,33.0,74.3333333333333,0.0303030303030303,0.0303030303030303,0.151515151515152,0.0,0.2,86.8,1.3,Defender
23,186,99.0,82.5151515151515,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0202020202020202,0.4,82.8,1.5,Defender
20,173,31.0,34.8387096774194,0.032258064516129,0.161290322580645,0.032258064516129,0.0,0.9,75.7,0.3,Midfielder
21,182,28.0,34.8928571428571,0.142857142857143,0.0,0.0714285714285714,0.0,1.3,72.6,2.1,Forward
22,182,35.0,47.5142857142857,0.0571428571428571,0.0857142857142857,0.0285714285714285,0.0285714285714285,0.5,79.1,0.7,Midfielder
23,177,26.0,50.1153846153846,0.0384615384615384,0.0384615384615384,0.346153846153846,0.0,0.8,87.1,1.0,Midfielder
22,185,52.0,73.3076923076923,0.0192307692307692,0.0961538461538461,0.115384615384615,0.0384615384615384,0.4,81.1,1.0,Defender
20,189,19.0,90.0,0.0,0.0,0.0,0.0,0.0,66.4,0.3,Goalkeeper
19,175,18.0,29.7222222222222,0.0,0.0,0.0555555555555555,0.0,0.7,65.7,0.2,Forward
20,173,2.0,45.5,0.5,0.0,0.5,0.0,0.5,80.7,1.0,Forward
21,174,65.0,44.9846153846154,0.107692307692308,0.0923076923076923,0.0461538461538461,0.0,0.6,85.4,0.1,Midfielder
32,185,258.0,83.3604651162791,0.0348837209302325,0.0232558139534883,0.131782945736434,0.0077519379844961,0.3,84.1,1.7,Defender
21,171,50.0,32.88,0.1,0.1,0.02,0.0,0.7,80.6,0.2,Midfielder
20,184,8.0,30.25,0.0,0.0,0.25,0.0,0.6,90.1,0.0,Midfielder
19,197,39.0,30.3333333333333,0.128205128205128,0.0512820512820512,0.153846153846154,0.0,1.0,57.6,1.6,Forward
20,190,27.0,54.1851851851852,0.037037037037037,0.0,0.074074074074074,0.037037037037037,0.1,87.5,0.9,Defender
26,185,115.0,72.2869565217391,0.008695652173913,0.017391304347826,0.234782608695652,0.017391304347826,0.5,86.2,2.0,Defender
27,176,123.0,70.8536585365854,0.178861788617886,0.105691056910569,0.105691056910569,0.0,1.1,80.8,0.2,Midfielder
27,173,12.0,82.4166666666667,0.25,0.25,0.0833333333333333,0.0,2.0,69.8,0.8,Midfielder
34,180,166.0,89.1807228915663,0.072289156626506,0.174698795180723,0.0843373493975903,0.0,0.5,77.4,1.0,Defender
33,190,26.0,90.0,0.0,0.0,0.153846153846154,0.0,0.0,63.0,0.2,Goalkeeper
25,184,63.0,67.6666666666667,0.0476190476190476,0.0,0.111111111111111,0.0,0.4,77.7,1.4,Defender
28,191,13.0,49.6153846153846,0.0,0.0769230769230769,0.230769230769231,0.0,1.3,56.0,2.1,Forward
31,191,157.0,55.2356687898089,0.24203821656051,0.0445859872611464,0.0891719745222929,0.0,1.5,65.5,3.3,Forward
33,182,197.0,58.1776649746193,0.203045685279188,0.0710659898477157,0.152284263959391,0.0,1.7,79.8,0.8,Midfielder
27,182,40.0,43.125,0.15,0.0,0.025,0.0,0.8,81.1,0.4,Midfielder
26,178,82.0,40.9756097560976,0.0609756097560975,0.024390243902439,0.24390243902439,0.024390243902439,0.6,79.4,0.6,Midfielder
29,186,21.0,25.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.6,69.1,0.1,Forward
27,180,101.0,51.3168316831683,0.0297029702970297,0.0,0.0792079207920792,0.0099009900990099,0.5,84.8,0.4,Midfielder
24,175,16.0,21.375,0.0625,0.0,0.125,0.0,0.5,85.1,0.1,Midfielder
27,174,6.0,40.0,0.0,0.0,0.166666666666667,0.0,0.8,80.1,0.2,Midfielder
22,172,11.0,11.1818181818182,0.0,0.0909090909090909,0.0909090909090909,0.0,0.3,74.2,0.0,Forward
23,185,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,Defender
21,187,18.0,31.1111111111111,0.0555555555555555,0.0,0.0,0.0,0.7,74.5,0.2,Forward
20,167,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Forward
22,187,70.0,50.9714285714286,0.185714285714286,0.128571428571429,0.0571428571428571,0.0,1.5,68.1,1.1,Forward
22,188,71.0,78.3661971830986,0.0422535211267605,0.028169014084507,0.211267605633803,0.0,1.1,82.4,2.2,Midfielder
28,190,128.0,87.9765625,0.078125,0.015625,0.25,0.0,0.7,82.5,3.2,Defender
27,187,106.0,69.9716981132076,0.122641509433962,0.0566037735849056,0.160377358490566,0.0,1.3,78.7,0.3,Midfielder
20,192,21.0,40.3333333333333,0.333333333333333,0.0,0.0476190476190476,0.0,1.6,67.8,0.9,Forward
29,190,149.0,90.0,0.0,0.0,0.0268456375838926,0.0,0.0,78.8,0.2,Goalkeeper
23,184,66.0,55.2424242424242,0.0757575757575757,0.0909090909090909,0.136363636363636,0.0,0.8,83.7,0.3,Midfielder
19,190,12.0,79.8333333333333,0.0,0.0,0.25,0.0,0.3,89.9,0.9,Defender
31,188,227.0,80.2026431718062,0.0176211453744493,0.013215859030837,0.118942731277533,0.0,0.2,83.4,1.6,Defender
32,176,217.0,61.4746543778802,0.119815668202765,0.175115207373272,0.124423963133641,0.0138248847926267,1.1,74.3,0.4,Midfielder
21,189,60.0,90.0,0.0,0.0,0.05,0.0,0.0,73.0,0.3,Goalkeeper
20,193,1.0,19.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,Defender
26,193,82.0,32.8780487804878,0.146341463414634,0.0121951219512195,0.0121951219512195,0.0,0.9,58.3,1.6,Forward
20,183,26.0,70.1923076923077,0.0384615384615384,0.0,0.192307692307692,0.0,0.5,72.0,0.9,Defender
23,187,38.0,31.7894736842105,0.0,0.0263157894736842,0.0789473684210526,0.0263157894736842,0.2,78.9,0.2,Midfielder
26,190,19.0,26.8421052631579,0.0526315789473684,0.0,0.0526315789473684,0.0,1.1,65.7,1.4,Forward
22,182,12.0,14.5833333333333,0.0,0.0,0.0833333333333333,0.0,0.3,76.4,0.3,Forward
24,183,30.0,60.8666666666667,0.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.4,74.6,0.7,Defender
19,189,1.0,16.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,Forward
23,190,114.0,78.6315789473684,0.0614035087719298,0.043859649122807,0.114035087719298,0.0,0.6,71.0,4.3,Defender
31,196,125.0,88.152,0.0,0.0,0.048,0.0,0.0,71.3,0.2,Goalkeeper
25,188,124.0,84.0725806451613,0.0806451612903225,0.0403225806451612,0.290322580645161,0.0080645161290322,0.7,80.5,2.6,Defender
35,187,553.0,74.9891500904159,0.0614828209764918,0.0669077757685352,0.137432188065099,0.0054249547920434,0.9,81.2,1.1,Midfielder
26,183,147.0,76.2176870748299,0.122448979591837,0.0408163265306122,0.149659863945578,0.0,1.1,85.1,0.9,Midfielder
30,191,129.0,89.6356589147287,0.0,0.0,0.0930232558139534,0.0155038759689922,0.0,65.1,0.3,Goalkeeper
27,184,111.0,58.7747747747748,0.279279279279279,0.072072072072072,0.072072072072072,0.018018018018018,1.8,74.5,1.8,Forward
20,188,60.0,59.4166666666667,0.0166666666666666,0.0166666666666666,0.183333333333333,0.0,0.4,78.4,0.8,Midfielder
36,191,283.0,82.7844522968198,0.0282685512367491,0.0035335689045936,0.11660777385159,0.0070671378091872,0.3,83.2,2.3,Defender
22,183,38.0,63.0,0.0,0.0,0.131578947368421,0.0,0.2,80.1,0.8,Defender
25,178,143.0,70.2937062937063,0.111888111888112,0.0979020979020979,0.188811188811189,0.0069930069930069,1.2,82.5,0.6,Midfielder
25,192,46.0,44.0217391304348,0.282608695652174,0.0,0.0652173913043478,0.0,1.2,62.7,1.3,Forward
18,192,4.0,15.75,0.0,0.0,0.0,0.0,0.0,52.8,1.3,Forward
19,175,15.0,19.2666666666667,0.0,0.0,0.0,0.0,1.0,76.2,0.0,Forward
20,187,22.0,43.1818181818182,0.0,0.0,0.0909090909090909,0.0,0.1,82.3,0.5,Defender
25,180,15.0,69.9333333333333,0.0666666666666666,0.0,0.2,0.0,0.3,82.5,1.1,Midfielder
31,183,9.0,26.1111111111111,0.222222222222222,0.0,0.444444444444444,0.0,0.9,47.6,1.0,Forward
29,192,73.0,78.8493150684932,0.0410958904109589,0.0136986301369863,0.232876712328767,0.0,0.4,82.1,2.0,Defender
29,185,130.0,58.9461538461539,0.515384615384615,0.0461538461538461,0.2,0.0,2.4,70.2,1.9,Forward
40,193,332.0,89.8493975903615,0.0,0.003012048192771,0.0421686746987951,0.003012048192771,0.0,61.9,0.3,Goalkeeper
29,176,151.0,68.3046357615894,0.119205298013245,0.185430463576159,0.0264900662251655,0.0,1.2,77.1,0.1,Midfielder
21,175,19.0,35.8421052631579,0.0,0.0526315789473684,0.210526315789474,0.0,0.4,89.9,0.1,Midfielder
20,191,4.0,61.0,0.0,0.0,0.0,0.0,0.8,88.1,2.8,Defender
27,177,28.0,44.4285714285714,0.142857142857143,0.107142857142857,0.142857142857143,0.0,1.4,76.9,0.1,Midfielder
37,176,313.0,81.8466453674121,0.047923322683706,0.0862619808306709,0.150159744408946,0.0063897763578274,0.6,85.4,1.1,Midfielder
23,172,56.0,28.1428571428571,0.0892857142857142,0.0892857142857142,0.178571428571429,0.0,0.7,72.5,0.1,Midfielder
29,185,44.0,44.2727272727273,0.204545454545455,0.0454545454545454,0.0227272727272727,0.0,1.5,75.4,1.4,Forward
21,175,39.0,33.5897435897436,0.128205128205128,0.0256410256410256,0.153846153846154,0.0,0.4,85.0,0.1,Midfielder
27,165,14.0,79.0,0.0714285714285714,0.0714285714285714,0.357142857142857,0.0,0.5,89.8,0.1,Midfielder
32,185,9.0,83.1111111111111,0.0,0.0,0.0,0.0,0.0,73.0,0.0,Goalkeeper
28,181,94.0,78.8723404255319,0.0212765957446808,0.0212765957446808,0.117021276595745,0.0319148936170212,0.3,85.5,1.8,Defender
23,180,9.0,18.5555555555556,0.111111111111111,0.0,0.0,0.0,0.3,85.1,0.1,Midfielder
21,178,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,Defender
19,180,8.0,18.625,0.0,0.0,0.125,0.0,0.3,88.6,0.0,Midfielder
19,185,4.0,49.25,0.0,0.0,0.25,0.0,0.0,64.9,1.0,Defender
28,180,203.0,56.7832512315271,0.142857142857143,0.0689655172413793,0.118226600985222,0.0,1.5,84.3,0.4,Midfielder
25,177,51.0,79.5490196078431,0.196078431372549,0.0784313725490196,0.0784313725490196,0.0,1.8,78.0,0.9,Midfielder
25,187,194.0,82.0567010309278,0.0360824742268041,0.0206185567010309,0.180412371134021,0.0,0.4,80.8,2.5,Defender
26,190,143.0,57.6993006993007,0.195804195804196,0.0629370629370629,0.132867132867133,0.0069930069930069,1.4,55.9,2.4,Forward
29,187,124.0,88.9677419354839,0.0,0.0,0.0403225806451612,0.0,0.0,60.9,0.3,Goalkeeper
25,179,79.0,54.6582278481013,0.151898734177215,0.0886075949367088,0.139240506329114,0.0126582278481012,1.3,80.5,0.3,Midfielder
30,174,231.0,71.8614718614719,0.12987012987013,0.12987012987013,0.147186147186147,0.0043290043290043,1.3,75.7,0.7,Midfielder
27,185,115.0,45.6956521739131,0.139130434782609,0.0521739130434782,0.0782608695652174,0.017391304347826,1.1,75.7,1.1,Forward
28,188,61.0,87.0,0.0163934426229508,0.0163934426229508,0.0655737704918032,0.0,0.1,85.6,2.0,Defender
28,184,135.0,72.0222222222222,0.037037037037037,0.0296296296296296,0.133333333333333,0.0,0.7,83.4,0.7,Midfielder
33,180,248.0,61.7459677419355,0.0967741935483871,0.133064516129032,0.169354838709677,0.0040322580645161,1.0,85.5,0.4,Midfielder
26,171,7.0,38.0,0.0,0.0,0.285714285714286,0.0,0.0,84.4,0.4,Midfielder
31,175,222.0,64.1531531531532,0.0990990990990991,0.108108108108108,0.108108108108108,0.009009009009009,1.3,82.3,0.3,Midfielder
29,173,16.0,31.9375,0.0,0.0625,0.0,0.0,0.5,69.5,0.6,Forward
27,177,31.0,63.5806451612903,0.0,0.032258064516129,0.064516129032258,0.0,0.5,66.7,1.1,Defender
28,192,90.0,52.6444444444444,0.233333333333333,0.0666666666666666,0.0444444444444444,0.0,1.6,62.0,2.1,Forward
21,180,1.0,90.0,0.0,0.0,0.0,0.0,1.0,75.7,2.0,Defender
31,186,89.0,89.5056179775281,0.0,0.0,0.0449438202247191,0.0,0.0,44.3,0.4,Goalkeeper
28,180,178.0,83.5112359550562,0.370786516853933,0.0898876404494382,0.0674157303370786,0.0,2.0,60.9,5.1,Forward
33,188,355.0,80.7774647887324,0.0591549295774647,0.0957746478873239,0.202816901408451,0.0084507042253521,0.8,79.3,2.7,Midfielder
21,180,30.0,41.9333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0,0.7,63.2,1.6,Midfielder
22,187,53.0,78.1320754716981,0.0566037735849056,0.0,0.226415094339623,0.0,0.4,65.6,3.1,Defender
25,178,186.0,66.3494623655914,0.0268817204301075,0.021505376344086,0.161290322580645,0.0161290322580645,0.4,81.4,0.4,Midfielder
24,173,53.0,41.188679245283,0.113207547169811,0.0566037735849056,0.0188679245283018,0.0,1.3,80.6,0.3,Midfielder
27,195,6.0,80.1666666666667,0.0,0.0,0.0,0.0,0.0,30.1,0.0,Goalkeeper
23,177,131.0,63.9007633587786,0.145038167938931,0.137404580152672,0.122137404580153,0.015267175572519,1.3,72.7,0.6,Midfielder
31,195,83.0,89.0722891566265,0.0,0.0,0.120481927710843,0.0,0.0,60.8,0.3,Goalkeeper
20,182,3.0,31.3333333333333,0.0,0.0,0.666666666666667,0.0,0.0,94.1,0.0,Midfielder
25,189,17.0,28.5882352941177,0.0588235294117647,0.0,0.0,0.0,0.6,66.4,0.5,Forward
26,186,96.0,76.6458333333333,0.104166666666667,0.208333333333333,0.208333333333333,0.0,1.5,67.9,2.0,Midfielder
25,189,35.0,38.0285714285714,0.314285714285714,0.0,0.142857142857143,0.0,1.2,73.8,0.7,Forward
27,183,143.0,76.1958041958042,0.0279720279720279,0.0629370629370629,0.174825174825175,0.0,0.5,78.1,1.1,Midfielder
23,178,6.0,20.3333333333333,0.166666666666667,0.0,0.0,0.0,0.7,85.1,0.2,Midfielder
23,180,133.0,63.984962406015,0.172932330827068,0.0902255639097744,0.075187969924812,0.0,1.5,84.2,0.8,Midfielder
30,190,65.0,84.9384615384615,0.0461538461538461,0.0,0.123076923076923,0.0,0.4,87.2,2.0,Defender
24,184,44.0,50.9545454545455,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.0,1.6,70.1,1.0,Forward
29,185,142.0,78.0211267605634,0.0704225352112676,0.0070422535211267,0.253521126760563,0.0140845070422535,0.5,87.5,2.0,Defender
23,192,5.0,41.4,0.2,0.0,0.2,0.0,0.4,89.2,0.8,Defender
22,173,22.0,51.4545454545455,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.2,73.3,0.3,Defender
26,177,159.0,62.0188679245283,0.144654088050314,0.19496855345912,0.113207547169811,0.0,1.2,81.2,0.4,Midfielder
23,186,42.0,55.0476190476191,0.0476190476190476,0.0,0.19047619047619,0.0,0.5,82.9,0.8,Midfielder
27,180,70.0,45.2142857142857,0.0285714285714285,0.0571428571428571,0.171428571428571,0.0,0.4,83.0,0.3,Midfielder
19,175,12.0,10.9166666666667,0.0,0.0833333333333333,0.0,0.0,0.1,83.3,0.1,Forward
18,188,1.0,90.0,0.0,0.0,0.0,0.0,0.0,66.7,1.0,Goalkeeper
26,170,56.0,75.6071428571429,0.0357142857142857,0.178571428571429,0.0714285714285714,0.0,0.8,84.1,0.2,Midfielder
24,183,43.0,36.1162790697674,0.0465116279069767,0.0930232558139534,0.0697674418604651,0.0,0.6,81.5,0.3,Midfielder
19,185,32.0,33.09375,0.0,0.03125,0.15625,0.0,0.7,65.1,1.1,Forward
29,191,152.0,90.5986842105263,0.0,0.006578947368421,0.0526315789473684,0.0,0.0,71.6,0.3,Goalkeeper
33,192,110.0,89.2545454545455,0.0,0.0,0.0818181818181818,0.0,0.0,68.9,0.3,Goalkeeper
34,186,351.0,66.4786324786325,0.105413105413105,0.133903133903134,0.0797720797720797,0.0,1.4,76.0,0.8,Midfielder
27,193,226.0,86.2345132743363,0.0221238938053097,0.0309734513274336,0.128318584070796,0.0044247787610619,0.4,79.2,2.6,Defender
23,175,71.0,66.1830985915493,0.0140845070422535,0.028169014084507,0.154929577464789,0.0140845070422535,0.5,78.6,0.5,Defender
28,180,322.0,81.0124223602485,0.105590062111801,0.0900621118012422,0.149068322981366,0.0062111801242236,1.2,78.6,1.5,Midfielder
20,175,34.0,63.3529411764706,0.117647058823529,0.0294117647058823,0.088235294117647,0.0,1.2,77.8,0.1,Midfielder
24,183,134.0,50.044776119403,0.104477611940299,0.0895522388059701,0.0671641791044776,0.0,1.1,80.5,0.3,Midfielder
22,193,90.0,79.5,0.0111111111111111,0.0111111111111111,0.144444444444444,0.0111111111111111,0.3,84.4,1.5,Defender
24,185,73.0,64.7123287671233,0.205479452054795,0.0958904109589041,0.0958904109589041,0.0136986301369863,1.5,72.6,1.5,Forward
28,175,252.0,83.0555555555556,0.0198412698412698,0.0476190476190476,0.178571428571429,0.0039682539682539,0.5,85.3,1.2,Midfielder
22,197,122.0,90.0,0.0,0.0245901639344262,0.0573770491803278,0.0,0.0,66.7,0.4,Goalkeeper
21,187,47.0,79.3191489361702,0.0212765957446808,0.0212765957446808,0.0851063829787234,0.0212765957446808,0.3,86.8,1.2,Defender
21,177,70.0,44.6428571428571,0.0285714285714285,0.0714285714285714,0.285714285714286,0.0,0.3,76.8,0.3,Midfielder
19,172,11.0,35.2727272727273,0.0,0.0,0.0,0.0,0.5,76.0,0.2,Forward
23,174,44.0,59.7045454545455,0.0454545454545454,0.0,0.0681818181818181,0.0454545454545454,0.5,84.5,1.0,Defender
23,178,133.0,61.6315789473684,0.0,0.0300751879699248,0.0827067669172932,0.0,0.5,80.1,0.6,Midfielder
22,190,8.0,34.625,0.0,0.0,0.0,0.0,0.8,79.3,0.3,Forward
25,184,110.0,83.5272727272727,0.0636363636363636,0.0181818181818181,0.136363636363636,0.0,0.7,76.5,4.0,Defender
32,185,294.0,88.0034013605442,0.0544217687074829,0.0238095238095238,0.156462585034014,0.0136054421768707,0.8,78.8,3.9,Defender
21,172,87.0,56.7241379310345,0.149425287356322,0.149425287356322,0.195402298850575,0.0,1.4,81.8,0.3,Midfielder
24,185,104.0,55.9134615384615,0.0192307692307692,0.0096153846153846,0.163461538461538,0.0,0.4,87.8,0.6,Midfielder
26,180,99.0,70.8383838383838,0.101010101010101,0.0505050505050505,0.101010101010101,0.0,0.9,86.8,0.9,Midfielder
